id,voted06,voted08,voted09,voted10,voted11,voted12,voted13,voted14,age,race_afam,race_hispanic,race_other,race_white,female
1409455,1,1,0,1,0,0,0,1,75,0,0,0,1,1
2187287,0,0,0,0,0,0,0,0,56,0,0,0,1,1
1742304,0,1,0,0,0,0,0,1,78,0,0,0,1,1
1713394,0,1,0,1,0,0,0,0,25,0,0,0,1,1
1446095,1,1,0,1,0,0,0,1,65,0,0,0,1,1
1420999,1,0,0,1,0,0,0,0,29,0,0,0,1,0
1066228,1,1,0,0,0,0,0,0,90,1,0,0,0,1
734158,0,0,0,0,0,0,0,0,27,0,0,0,1,0
1193151,0,0,0,0,0,0,0,0,41,0,0,0,1,1
1670924,0,0,0,0,0,0,0,0,29,0,0,0,1,1
847827,0,0,0,0,0,0,0,0,65,0,0,0,1,1
2240578,0,0,0,0,0,0,0,1,44,0,0,0,1,1
1171704,0,0,0,0,0,0,0,0,42,0,0,0,1,1
968924,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1530518,1,0,0,0,0,0,0,0,28,0,0,0,1,0
517412,0,0,0,0,0,0,0,0,30,0,0,0,1,1
591967,0,0,0,0,0,0,0,0,25,0,0,0,1,1
144522,0,0,0,0,0,0,0,0,29,0,0,0,1,1
1949651,0,0,0,0,0,0,0,0,69,0,0,0,1,1
147671,1,1,0,0,0,0,0,0,36,0,0,0,1,1
580264,0,0,0,0,0,0,0,0,21,0,0,0,1,0
887405,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1133637,1,1,0,1,0,0,0,1,42,0,0,0,1,1
1215302,0,1,0,0,0,0,0,0,30,0,0,0,1,1
1694807,0,0,0,0,0,0,0,1,25,0,0,0,1,0
2229401,0,1,0,0,0,0,0,0,32,0,0,0,1,1
548992,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1150431,1,0,0,0,0,0,0,0,43,0,0,0,1,1
269768,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1013150,0,0,0,0,0,0,0,0,24,0,0,0,1,0
253403,0,0,0,0,0,0,0,0,35,0,0,1,0,1
1335732,0,1,0,0,0,0,0,0,38,0,0,0,1,1
1714781,0,0,0,1,0,0,0,1,23,0,0,0,1,1
1302248,0,0,0,0,0,0,0,0,24,0,0,0,1,1
193667,0,0,0,0,0,0,0,0,20,0,0,0,1,1
2119672,0,0,0,0,0,0,0,0,25,0,0,0,1,0
372124,1,1,0,0,0,0,0,0,28,0,0,0,1,0
2142488,0,0,0,0,0,0,0,0,53,0,0,0,1,1
1772075,0,0,0,0,0,0,0,0,29,0,0,0,1,1
2193879,0,0,0,0,0,0,0,0,25,0,0,0,1,0
425195,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1846060,0,0,0,0,0,0,0,0,66,0,0,0,1,1
212101,0,1,0,0,0,0,0,0,33,0,0,0,1,1
917179,1,1,0,0,0,0,0,1,63,0,0,0,1,1
1847257,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1335753,0,0,0,0,0,0,0,0,59,0,0,0,1,1
2032981,1,0,0,0,0,0,0,0,38,0,0,0,1,1
783499,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1896294,0,0,0,0,0,0,0,0,27,0,0,1,0,0
1628935,0,1,0,0,0,0,0,0,27,0,0,0,1,1
517065,0,0,0,0,0,0,0,0,33,0,0,0,1,1
142066,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1390242,1,1,0,1,0,0,0,0,78,0,0,1,0,0
1125275,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1571755,0,1,0,0,0,0,0,0,29,0,0,0,1,0
766013,0,0,0,0,0,0,0,0,67,0,0,0,1,1
2088631,0,0,0,1,0,0,0,0,29,0,0,0,1,0
289842,0,0,0,0,0,0,0,0,63,0,0,0,1,1
2149116,1,0,0,0,0,0,0,0,31,0,0,0,1,1
250595,1,1,0,0,0,0,0,0,72,0,0,0,1,1
1780575,0,0,0,0,0,0,0,0,29,0,0,0,1,1
742131,0,0,0,0,0,0,0,0,52,0,0,1,0,1
879327,1,1,0,0,0,0,0,0,32,0,0,0,1,1
249395,0,0,0,0,0,0,0,0,52,0,0,0,1,1
1420839,0,0,0,0,0,0,0,0,21,0,0,0,1,0
859482,0,0,0,0,0,0,0,0,22,1,0,0,0,0
553395,0,0,0,0,0,0,0,0,29,0,1,0,0,0
216152,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1835054,0,0,0,0,0,0,0,0,20,0,0,0,1,1
388093,1,0,0,0,0,0,0,0,28,1,0,0,0,0
813275,1,0,0,0,0,0,0,0,81,0,0,0,1,1
980482,1,0,0,0,0,0,0,0,26,0,0,0,1,1
723744,1,1,0,0,0,0,0,0,26,0,0,0,1,1
377228,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1180749,0,0,0,0,0,0,0,0,23,0,0,0,1,0
451687,0,1,0,1,0,0,0,0,25,0,0,0,1,1
1439170,0,1,0,0,0,0,0,0,39,0,0,0,1,1
2326334,1,1,0,0,0,0,0,0,27,0,0,0,1,1
283646,0,0,0,0,0,0,0,1,29,0,0,0,1,0
1526371,1,1,0,1,0,0,0,0,29,0,0,0,1,1
2340982,0,0,0,0,0,0,0,0,20,0,0,0,1,1
1627168,0,1,0,0,0,0,0,0,28,0,0,0,1,0
1543717,0,0,0,0,0,0,0,0,30,0,0,0,1,1
2333313,0,0,0,0,0,0,0,0,54,0,0,0,1,1
2051886,0,0,0,0,0,0,0,0,52,0,0,0,1,1
1606579,1,0,0,0,0,0,0,0,31,0,0,0,1,1
1904556,0,0,0,0,0,0,0,0,31,0,0,0,1,1
376782,0,0,0,0,0,0,0,0,25,0,0,0,1,1
551980,0,0,0,0,0,0,0,0,25,0,0,0,1,0
142590,0,0,0,1,0,0,0,0,22,0,0,0,1,1
508874,1,1,0,1,0,0,0,0,41,0,0,0,1,1
724056,0,0,0,0,0,0,0,0,68,0,0,0,1,1
31078,0,0,0,0,0,0,0,0,23,0,0,0,1,1
260276,0,0,0,0,0,0,0,0,42,0,0,0,1,1
1575937,0,0,0,0,0,0,0,0,24,0,0,0,1,1
395633,0,0,0,0,0,0,0,0,23,0,0,0,1,0
449103,1,0,0,0,0,0,0,0,49,0,0,0,1,1
2245451,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1372336,0,1,0,0,0,0,0,0,28,0,0,0,1,1
529514,0,1,0,0,0,0,0,1,59,0,0,0,1,1
2355358,0,1,0,1,0,0,0,0,49,0,0,0,1,1
1388957,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1753430,0,0,0,0,0,0,0,1,27,0,0,0,1,1
1157307,0,0,0,0,0,0,0,0,23,0,0,0,1,1
536468,0,0,0,0,0,0,0,0,55,0,0,0,1,1
1656376,0,1,0,0,0,0,0,0,62,0,0,0,1,1
1263602,0,0,0,0,0,0,0,0,30,0,0,0,1,1
718103,0,0,0,0,0,0,0,0,28,0,0,0,1,0
1074938,1,0,0,1,0,0,0,0,40,0,0,1,0,0
1387785,0,0,0,0,0,0,0,0,58,0,0,1,0,0
716949,0,1,0,0,0,0,0,0,26,0,0,0,1,1
888395,0,0,0,0,0,0,0,0,79,0,0,0,1,1
1987216,0,0,0,0,0,0,0,0,21,0,0,0,1,1
838167,0,1,0,0,0,0,0,0,24,0,0,0,1,0
2402864,0,0,0,0,0,0,0,0,36,0,0,0,1,1
171156,0,0,0,0,0,0,0,0,59,0,0,0,1,1
465221,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2200814,0,0,0,1,0,0,0,0,64,0,0,0,1,1
1684059,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1257532,0,0,0,0,0,0,0,0,27,0,0,0,1,0
434960,0,0,0,0,0,0,0,0,26,0,0,0,1,0
514139,0,0,0,0,0,0,0,0,29,0,0,0,1,0
1115111,0,0,0,0,0,0,0,0,24,0,0,0,1,0
970124,1,1,0,0,0,0,0,0,43,0,0,0,1,1
2257220,0,1,0,0,0,0,0,0,27,0,0,0,1,1
8032,0,0,0,0,0,0,0,0,44,0,0,0,1,1
839527,1,0,0,0,0,0,0,0,56,0,0,0,1,1
2066173,0,0,0,0,0,0,0,0,36,0,0,0,1,1
1353919,0,1,0,0,0,0,0,0,24,0,0,0,1,1
780758,1,1,0,1,0,0,0,1,81,0,0,0,1,1
429956,0,1,0,1,0,0,0,0,50,0,0,0,1,1
1917790,0,1,0,0,0,0,0,0,25,0,0,0,1,1
1543914,0,1,0,0,0,0,0,0,29,0,0,0,1,0
1609522,0,0,0,0,0,0,0,0,27,0,0,0,1,1
1738874,1,1,0,1,0,0,0,0,28,0,0,0,1,1
1536970,1,1,0,0,0,0,0,0,28,0,0,0,1,1
333187,0,0,0,0,0,0,0,0,76,0,0,0,1,1
99523,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2069372,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1363090,0,1,0,1,0,0,0,0,27,0,0,0,1,0
1025353,0,0,0,0,0,0,0,0,49,0,0,0,1,1
1118295,0,0,0,0,0,0,0,0,24,0,0,0,1,0
105607,0,0,0,1,0,0,0,0,29,0,0,0,1,1
295633,0,0,0,0,0,0,0,0,27,0,0,1,0,1
491491,1,1,0,0,0,0,0,0,45,1,0,0,0,0
2187282,1,0,0,0,0,0,0,1,41,0,0,0,1,1
2274957,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1546436,0,0,0,0,0,0,0,0,34,0,0,0,1,1
24217,1,1,0,0,0,0,0,0,33,0,0,0,1,1
611807,0,0,0,0,0,0,0,0,31,0,0,0,1,1
1703758,0,0,0,0,0,0,0,0,63,0,0,0,1,1
2229210,0,1,0,0,0,0,0,0,27,0,0,0,1,1
1545697,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1063279,0,0,0,0,0,0,0,0,28,0,0,1,0,0
402094,0,0,0,0,0,0,0,0,24,0,0,0,1,1
2415553,0,0,0,0,0,0,0,1,24,0,0,0,1,0
1750872,1,0,0,0,0,0,0,0,63,0,0,0,1,1
922663,0,0,0,1,0,0,0,0,25,0,0,0,1,0
1832915,1,1,0,1,0,0,0,0,32,0,0,0,1,1
1292700,0,0,0,0,0,0,0,0,28,0,0,0,1,0
858624,0,0,0,0,0,0,0,0,20,0,0,0,1,1
1618082,0,0,0,0,0,0,0,0,62,0,0,0,1,1
1892520,0,0,0,0,0,0,0,0,37,0,0,0,1,1
328857,0,1,0,0,0,0,0,0,56,0,0,0,1,1
2285200,0,0,0,0,0,0,0,0,26,0,0,0,1,0
2006516,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1641179,0,1,0,0,0,0,0,0,64,0,0,0,1,1
1074008,0,1,0,0,0,0,0,0,29,0,0,0,1,1
1137461,0,0,0,0,0,0,0,0,27,0,0,0,1,0
2129709,0,0,0,0,0,0,0,0,38,0,0,0,1,1
2398373,0,0,0,1,0,0,0,1,23,0,0,0,1,0
1461477,1,1,0,0,0,0,0,0,83,0,0,0,1,1
1424754,0,0,0,0,0,0,0,1,43,0,0,1,0,0
399352,0,1,0,0,0,0,0,1,27,0,0,0,1,1
268676,0,0,0,0,0,0,0,0,53,0,0,0,1,1
1775852,1,1,0,0,0,0,0,0,89,0,0,0,1,1
708075,0,0,0,0,0,0,0,0,28,0,0,0,1,1
775711,1,0,0,0,0,0,0,0,49,0,0,0,1,1
1231797,1,1,0,1,0,0,0,1,57,0,0,0,1,1
2303911,1,1,0,0,0,0,0,0,67,0,0,0,1,1
1018257,0,0,0,0,0,0,0,0,27,0,0,0,1,0
1989984,0,1,0,1,0,0,0,0,31,0,0,0,1,1
1068576,0,0,0,1,0,0,0,0,29,0,0,0,1,0
486986,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1111122,0,0,0,0,0,0,0,0,35,0,0,0,1,1
2097049,0,0,0,0,0,0,0,0,23,0,0,0,1,1
2331707,0,0,0,0,0,0,0,0,21,0,0,0,1,0
684471,0,0,0,0,0,0,0,0,25,0,0,0,1,0
569802,0,0,0,0,0,0,0,1,21,0,0,0,1,0
1989549,1,0,0,0,0,0,0,0,54,0,0,0,1,1
1022726,1,1,0,0,0,0,0,0,51,0,0,0,1,1
1538774,1,1,0,0,0,0,0,0,32,0,0,0,1,1
1333111,0,1,0,0,0,0,0,0,26,0,0,0,1,0
2160725,0,0,0,0,0,0,0,0,40,0,0,0,1,1
482914,0,1,0,0,0,0,0,0,24,0,0,0,1,0
921407,0,0,0,0,0,0,0,0,23,0,0,0,1,0
714873,0,0,0,0,0,0,0,0,41,0,0,1,0,0
607865,0,0,0,0,0,0,0,0,62,0,0,0,1,1
37197,0,0,0,0,0,0,0,0,38,0,0,0,1,1
1200000,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1958746,1,0,0,0,0,0,0,0,26,0,0,0,1,0
142953,1,0,0,0,0,0,0,0,85,0,0,0,1,1
256073,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1046438,0,0,0,0,0,0,0,0,23,0,0,0,1,1
968952,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1013607,1,1,0,0,0,0,0,0,26,0,0,0,1,0
363509,0,0,0,0,0,0,0,0,42,0,0,0,1,1
2006239,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1210035,0,1,0,0,0,0,0,0,27,0,0,0,1,1
1188916,0,0,0,1,0,0,0,0,22,0,0,0,1,1
1952531,0,1,0,1,0,0,0,0,26,0,0,0,1,0
434699,1,0,0,0,0,0,0,0,26,0,0,0,1,0
1331608,0,0,0,0,0,0,0,0,54,0,0,0,1,1
999635,1,1,0,0,0,0,0,0,81,0,0,1,0,1
2244343,0,1,0,1,0,0,0,0,29,0,0,0,1,1
1219579,1,1,0,1,0,0,0,0,52,0,0,0,1,1
2096307,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1758866,0,0,0,0,0,0,0,0,29,0,0,0,1,0
1708925,0,1,0,0,0,0,0,0,25,0,1,0,0,0
279494,0,1,0,0,0,0,0,0,26,0,0,0,1,1
1530772,0,0,0,0,0,0,0,0,70,0,0,0,1,1
1503067,0,0,0,0,0,0,0,0,23,0,0,0,1,0
616838,1,0,0,1,0,0,0,0,53,1,0,0,0,0
2405564,0,0,0,0,0,0,0,0,24,0,0,0,1,0
618180,0,0,0,0,0,0,0,1,22,0,0,0,1,0
83023,0,1,0,1,0,0,0,1,24,0,0,0,1,0
1055136,0,0,0,0,0,0,0,0,22,0,0,0,1,0
904163,0,1,0,0,0,0,0,0,25,0,0,0,1,1
2339462,0,1,0,0,0,0,0,0,40,0,0,0,1,1
1415890,0,1,0,0,0,0,0,0,40,0,0,0,1,1
298839,0,0,0,1,0,0,0,0,25,0,0,0,1,0
537610,0,1,0,1,0,0,0,1,36,0,0,1,0,0
872174,0,1,0,0,0,0,0,0,27,0,0,1,0,1
2197658,0,1,0,0,0,0,0,0,25,0,0,0,1,1
560220,1,1,0,1,0,0,0,1,26,0,0,0,1,1
958962,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1142773,0,0,0,0,0,0,0,0,66,0,0,0,1,1
1695763,0,0,0,1,0,0,0,1,66,0,0,1,0,0
536381,0,0,0,0,0,0,0,0,39,0,0,0,1,1
2134054,1,0,0,0,0,0,0,0,31,0,0,0,1,1
1270336,1,1,0,1,0,0,0,1,86,0,0,0,1,1
1157415,0,0,0,0,0,0,0,0,40,0,0,0,1,1
2189695,0,0,0,0,0,0,0,0,31,0,0,0,1,1
431747,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1769435,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1879805,0,0,0,0,0,0,0,0,26,0,0,0,1,1
175024,0,0,0,0,0,0,0,0,36,0,0,0,1,1
909361,1,1,0,1,0,0,0,1,32,0,0,0,1,1
435958,0,0,0,0,0,0,0,0,21,0,0,0,1,1
2041048,0,1,0,1,0,0,0,0,61,0,0,0,1,1
2368257,0,0,0,0,0,0,0,1,44,0,0,1,0,1
2363955,0,1,0,0,0,0,0,1,41,0,0,1,0,0
475855,0,1,0,0,0,0,0,0,55,0,1,0,0,1
1584115,1,0,0,0,0,0,0,0,78,0,0,0,1,1
2249809,0,0,0,0,0,0,0,1,46,0,0,0,1,1
1888836,0,0,0,0,0,0,0,0,38,0,0,0,1,1
582150,0,0,0,0,0,0,0,0,60,0,0,0,1,1
62281,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1476471,0,0,0,0,0,0,0,0,50,0,0,0,1,1
2055895,0,0,0,0,0,0,0,0,49,0,0,0,1,1
1292546,0,1,0,0,0,0,0,0,47,0,0,0,1,1
964769,0,0,0,0,0,0,0,0,26,0,0,0,1,0
2207335,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1467682,0,0,0,0,0,0,0,0,20,0,0,0,1,1
1103614,0,0,0,0,0,0,0,0,51,0,0,0,1,1
655791,0,0,0,0,0,0,0,0,59,0,0,0,1,1
1308102,0,0,0,0,0,0,0,0,61,0,0,0,1,1
2379234,1,0,0,0,0,0,0,0,52,0,0,0,1,1
2248234,0,1,0,1,0,0,0,0,25,0,0,0,1,0
1999701,0,0,0,0,0,0,0,0,38,0,0,0,1,1
2337779,0,0,0,0,0,0,0,0,23,1,0,0,0,1
2228207,0,1,0,0,0,0,0,0,25,0,0,0,1,1
1360959,0,1,0,0,0,0,0,0,50,1,0,0,0,1
4504,1,1,0,0,0,0,0,0,28,0,0,0,1,1
1352968,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2197939,0,1,0,0,0,0,0,0,82,0,0,0,1,1
915812,0,1,0,0,0,0,0,0,88,0,0,0,1,1
1401429,0,0,0,0,0,0,0,0,84,0,0,0,1,1
833527,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1130987,0,1,0,0,0,0,0,0,29,0,0,0,1,1
2089712,0,0,0,0,0,0,0,1,23,0,0,0,1,0
1038111,0,0,0,0,0,0,0,0,31,0,0,0,1,1
2057826,1,0,0,0,0,0,0,0,41.814,0,0,0,1,1
1028122,0,0,0,0,0,0,0,0,57,0,0,0,1,1
363193,1,1,0,0,0,0,0,0,29,0,0,0,1,1
374081,0,0,0,0,0,0,0,0,28,0,0,0,1,0
2305276,1,1,0,0,0,0,0,0,73,0,0,0,1,1
945398,0,0,0,0,0,0,0,1,23,0,0,0,1,1
1390824,0,0,0,0,0,0,0,0,45,0,1,0,0,1
817940,0,0,0,0,0,0,0,0,23,0,0,0,1,1
624076,1,1,0,0,0,0,0,0,85,0,0,0,1,1
327076,0,0,0,0,0,0,0,1,22,0,0,0,1,0
378993,0,0,0,0,0,0,0,0,50,0,1,0,0,0
1450708,0,0,0,0,0,0,0,0,62,0,0,0,1,1
2412752,0,0,0,0,0,0,0,1,25,0,0,0,1,0
2324461,0,0,0,0,0,0,0,0,20,0,0,1,0,1
40389,1,1,0,0,0,0,0,0,64,0,0,0,1,1
937504,0,0,0,0,0,0,0,0,28,0,0,0,1,0
599672,0,0,0,0,0,0,0,0,34,0,0,1,0,1
1548167,0,0,0,0,0,0,0,0,67,0,0,0,1,1
1676722,1,1,0,1,0,0,0,1,33,0,0,0,1,1
2191347,0,0,0,0,0,0,0,1,60,0,0,0,1,1
1804702,0,1,0,1,0,0,0,0,56,0,0,0,1,1
540105,0,0,0,1,0,0,0,0,44,0,0,1,0,0
1089729,0,0,0,0,0,0,0,0,24,1,0,0,0,1
729405,0,1,0,0,0,0,0,0,83,0,0,0,1,1
1523473,0,0,0,1,0,0,0,0,22,0,0,0,1,0
46262,0,0,0,0,0,0,0,0,29,0,0,0,1,1
240661,0,0,0,0,0,0,0,0,32,1,0,0,0,0
2242561,0,0,0,0,0,0,0,0,41,0,0,0,1,1
1646382,0,0,0,0,0,0,0,0,54,0,0,0,1,1
467438,0,1,0,0,0,0,0,0,31,0,0,1,0,0
1480247,0,1,0,0,0,0,0,0,28,0,0,0,1,1
857406,0,1,0,0,0,0,0,0,27,0,0,0,1,1
1133443,0,0,0,0,0,0,0,0,56,0,0,0,1,1
1911643,0,0,0,0,0,0,0,0,23,0,0,0,1,1
466240,0,1,0,0,0,0,0,0,41,0,0,0,1,1
1635888,1,0,0,1,0,0,0,0,27,0,0,0,1,0
1711651,0,0,0,0,0,0,0,0,23,0,0,0,1,1
170803,0,0,0,0,0,0,0,0,32,0,1,0,0,1
1652564,0,0,0,0,0,0,0,0,27,0,0,0,1,0
32926,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1990576,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1527091,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1193236,0,0,0,0,0,0,0,0,46,0,0,1,0,1
1709455,1,0,0,0,0,0,0,0,31,0,0,0,1,1
849910,1,1,0,0,0,0,0,0,38,0,0,0,1,1
729463,1,1,0,1,0,0,0,0,39,0,0,0,1,1
1689531,1,0,0,0,0,0,0,0,26,0,0,0,1,0
1246696,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2309672,0,0,0,0,0,0,0,0,57,0,0,0,1,1
289697,0,0,0,0,0,0,0,0,21,0,0,1,0,1
2058261,0,0,0,0,0,0,0,0,73,0,0,1,0,0
1090082,0,0,0,0,0,0,0,0,34,0,0,0,1,1
277196,0,0,0,0,0,0,0,0,23,1,0,0,0,1
2341097,0,1,0,1,0,0,0,1,28,0,0,0,1,0
1179810,1,1,0,1,0,0,0,1,84,0,0,1,0,1
552170,1,1,0,1,0,0,0,0,63,0,0,0,1,1
241522,0,0,0,0,0,0,0,0,23,0,0,0,1,1
411440,0,0,0,0,0,0,0,0,26,0,0,1,0,0
637831,1,1,0,0,0,0,0,1,67,0,0,0,1,1
2217628,1,1,0,1,0,0,0,0,48,0,0,0,1,1
2068250,0,0,0,0,0,0,0,0,28,0,0,0,1,0
1695760,0,0,0,0,0,0,0,0,28,0,0,0,1,0
1561396,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1627066,0,0,0,0,0,0,0,0,27,0,0,0,1,1
1782464,0,1,0,1,0,0,0,1,24,0,0,0,1,1
1894026,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1152991,0,0,0,1,0,0,0,0,33,0,0,1,0,1
1831265,0,0,0,0,0,0,0,0,32,1,0,0,0,0
105473,0,0,0,0,0,0,0,0,22,1,0,0,0,0
720609,0,0,0,0,0,0,0,0,21,0,0,0,1,0
32656,0,1,0,0,0,0,0,0,40,1,0,0,0,0
1204414,0,0,0,0,0,0,0,0,25,0,0,0,1,1
2142323,0,0,0,0,0,0,0,0,28,0,0,0,1,0
2251970,0,1,0,0,0,0,0,0,24,0,0,0,1,1
861010,1,0,0,0,0,0,0,0,27,0,0,0,1,1
2187633,0,0,0,0,0,0,0,0,54,0,0,1,0,0
2170001,0,0,0,0,0,0,0,0,27,0,0,0,1,1
1828681,1,1,0,0,0,0,0,0,80,0,0,0,1,1
855323,1,0,0,0,0,0,0,0,58,0,0,1,0,1
2337234,0,0,0,0,0,0,0,1,26,0,0,0,1,0
600815,0,1,0,1,0,0,0,0,24,0,0,0,1,0
1689620,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2351708,0,1,0,0,0,0,0,0,24,0,0,0,1,1
2186983,0,0,0,0,0,0,0,0,26,0,0,1,0,0
997441,0,1,0,1,0,0,0,0,34,0,0,0,1,1
2003187,0,0,0,0,0,0,0,0,29,0,0,0,1,0
2081199,0,0,0,0,0,0,0,0,35,0,0,0,1,1
1837829,0,0,0,0,0,0,0,0,56,0,0,0,1,1
1223599,1,1,0,1,0,0,0,1,35,0,0,0,1,1
245466,1,0,0,0,0,0,0,0,36,0,0,0,1,1
394315,0,1,0,1,0,0,0,0,26,0,0,0,1,1
465576,1,0,0,0,0,0,0,0,45,0,0,0,1,1
169683,0,0,0,0,0,0,0,0,52,0,0,0,1,1
1385462,0,1,0,0,0,0,0,0,59,0,0,0,1,1
1260571,0,0,0,0,0,0,0,0,31,0,0,0,1,1
2252491,0,0,0,0,0,0,0,0,53,0,0,0,1,1
1984679,1,1,0,0,0,0,0,0,79,0,0,0,1,1
1625398,0,0,0,0,0,0,0,0,36,0,0,0,1,1
1653086,0,1,0,1,0,0,0,0,25,0,0,0,1,0
2344136,1,1,0,1,0,0,0,0,55,0,0,0,1,1
1838743,0,0,0,0,0,0,0,0,28,0,0,0,1,1
742782,1,1,0,1,0,0,0,0,34,0,0,0,1,1
1405352,0,0,0,0,0,0,0,0,38,0,0,0,1,1
252353,0,0,0,0,0,0,0,0,21,0,0,0,1,0
882118,0,0,0,0,0,0,0,0,69,0,0,0,1,1
1183091,0,0,0,0,0,0,0,0,22,0,0,0,1,1
1777480,0,0,0,0,0,0,0,0,34,0,0,0,1,1
179485,0,1,0,0,0,0,0,1,46,0,0,0,1,1
982108,0,0,0,0,0,0,0,0,21,0,0,1,0,0
485989,0,1,0,0,0,0,0,0,41,0,0,1,0,0
1489518,0,0,0,1,0,0,0,0,23,0,0,0,1,0
247663,0,0,0,1,0,0,0,0,51,0,0,0,1,1
700182,0,1,0,0,0,0,0,0,38,0,0,0,1,1
1531428,0,0,0,0,0,0,0,0,24,0,0,0,1,0
639571,0,0,0,0,0,0,0,0,21,0,0,0,1,1
2197908,0,0,0,0,0,0,0,0,26,0,0,0,1,1
441815,0,1,0,0,0,0,0,0,29,0,0,0,1,1
438236,0,0,0,0,0,0,0,0,30,0,0,0,1,1
268039,0,0,0,0,0,0,0,0,26,0,1,0,0,1
1787200,0,0,0,0,0,0,0,1,27,0,0,0,1,1
1884972,0,0,0,0,0,0,0,0,42,0,0,0,1,1
462141,0,0,0,0,0,0,0,0,27,0,0,0,1,1
2306877,0,0,0,0,0,0,0,0,27,0,0,0,1,0
2152882,0,0,0,0,0,0,0,0,40,0,0,0,1,1
2046575,0,0,0,0,0,0,0,0,33,0,0,0,1,1
2264261,1,0,0,1,0,0,0,0,73,0,0,1,0,1
2232516,1,0,0,0,0,0,0,0,45,0,0,0,1,1
1126127,0,0,0,0,0,0,0,0,30,0,0,0,1,1
1679481,1,1,0,0,0,0,0,1,65,0,0,0,1,1
1194982,1,1,0,0,0,0,0,0,85,0,0,0,1,1
1210077,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2004783,1,1,0,0,0,0,0,0,73,0,0,0,1,1
399831,0,0,0,0,0,0,0,0,55,0,0,0,1,1
226592,0,0,0,0,0,0,0,0,29,0,0,0,1,0
616717,0,0,0,0,0,0,0,0,30,0,0,0,1,1
1589096,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1221490,1,1,0,0,0,0,0,0,40,0,0,0,1,1
676601,0,0,0,0,0,0,0,0,55,0,0,0,1,1
965699,0,0,0,0,0,0,0,0,22,0,0,0,1,1
465369,1,0,0,0,0,0,0,0,32,0,0,0,1,1
325962,0,0,0,0,0,0,0,0,59,0,0,0,1,1
858290,0,1,0,0,0,0,0,0,25,0,0,0,1,1
2040554,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1239685,1,1,0,0,0,0,0,0,26,0,0,0,1,1
1896130,0,0,0,0,0,0,0,0,22,0,0,0,1,1
2248545,0,1,0,0,0,0,0,0,29,0,0,0,1,1
996550,0,0,0,0,0,0,0,0,26,0,0,0,1,1
532540,0,0,0,0,0,0,0,0,36,0,0,0,1,1
116032,0,1,0,1,0,0,0,0,26,0,0,0,1,0
225841,1,0,0,1,0,0,0,0,76,0,0,0,1,1
183831,0,0,0,1,0,0,0,0,22,0,0,0,1,0
1661612,0,0,0,0,0,0,0,0,22,0,0,0,1,0
31488,0,0,0,0,0,0,0,0,32,0,0,1,0,1
66551,0,0,0,0,0,0,0,0,36,0,0,0,1,1
1476822,0,1,0,0,0,0,0,0,29,0,0,0,1,0
60088,0,0,0,0,0,0,0,0,28,0,0,0,1,0
438991,1,1,0,0,0,0,0,0,54,0,0,0,1,1
1519613,0,0,0,0,0,0,0,0,53,0,0,0,1,1
2200357,0,0,0,0,0,0,0,0,50,0,0,0,1,1
