id,treat,voted06,voted08,voted09,voted10,voted11,voted12,voted13,voted14,age,race_afam,race_hispanic,race_other,race_white,female
119176,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
605268,1,1,1,0,0,0,0,0,0,29,0,0,0,1,0
86661,0,0,0,0,0,0,0,0,0,21,0,0,1,0,1
874169,1,1,1,0,0,0,0,0,0,26,0,0,0,1,0
1445815,1,0,1,0,0,0,0,0,1,25,0,0,0,1,1
2383442,1,0,0,0,0,0,0,0,0,84,0,0,0,1,1
688652,1,0,0,0,0,0,0,0,0,70,0,0,0,1,1
399543,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
2322073,1,0,1,0,0,0,0,0,0,37,0,0,0,1,1
2043758,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
2045266,1,0,0,0,0,0,0,0,0,40,0,0,0,1,1
2379538,1,0,0,0,0,0,0,0,0,27,0,0,0,1,1
1696476,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1
1434261,1,1,1,0,1,0,0,0,0,28,0,0,0,1,0
2280561,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1321640,1,0,0,0,0,0,0,0,1,25,0,0,0,1,0
231037,0,1,1,0,0,0,0,0,0,35,0,0,0,1,1
1868492,1,0,1,0,1,0,0,0,0,25,0,0,0,1,0
2348896,1,1,1,0,0,0,0,0,0,35,0,0,1,0,0
99869,1,0,0,0,0,0,0,0,0,30,1,0,0,0,1
297968,1,0,1,0,0,0,0,0,0,29,0,0,0,1,1
75865,1,1,0,0,1,0,0,0,0,28,0,0,0,1,1
1360987,1,1,1,0,1,0,0,0,1,26,0,0,0,1,1
1344841,1,0,0,0,0,0,0,0,0,53,0,0,1,0,1
1211259,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
633939,1,0,0,0,0,0,0,0,0,45,0,0,0,1,1
852614,1,1,1,0,1,0,0,0,0,74,0,0,0,1,1
2063516,1,0,0,0,0,0,0,0,0,29,1,0,0,0,1
1070539,1,1,0,0,0,0,0,0,0,47,0,0,0,1,1
1370363,1,1,1,0,0,0,0,0,0,52,0,1,0,0,0
1182790,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
1633040,1,1,0,0,0,0,0,0,0,30,0,0,0,1,1
1846864,1,0,0,0,0,0,0,0,1,23,0,0,0,1,1
1769951,1,0,0,0,1,0,0,0,0,27,0,0,0,1,0
647307,1,0,0,0,0,0,0,0,0,85,0,0,0,1,1
1549946,1,0,0,0,0,0,0,0,0,50,0,1,0,0,1
2168734,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
521624,1,0,0,0,0,0,0,0,0,41,0,0,0,1,1
712220,1,0,0,0,0,0,0,0,0,31,1,0,0,0,1
1588526,1,0,0,0,0,0,0,0,0,37,0,0,1,0,0
1779164,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
2285856,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
1252386,1,0,0,0,0,0,0,0,0,43,0,0,0,1,1
1447425,1,0,1,0,0,0,0,0,0,72,0,0,0,1,1
70706,1,1,0,0,0,0,0,0,0,26,0,0,0,1,1
2334129,1,1,1,0,1,0,0,0,1,50,0,1,0,0,1
131814,1,0,0,0,0,0,0,0,1,22,0,0,0,1,1
1057000,1,1,1,0,1,0,0,0,0,28,0,0,1,0,0
2382429,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1148711,1,0,1,0,0,0,0,0,0,66,0,0,0,1,1
1665286,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1935778,1,1,1,0,0,0,0,0,0,29,0,0,0,1,0
2028482,1,1,1,0,0,0,0,0,0,27,0,0,0,1,1
715591,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1293663,1,1,0,0,0,0,0,0,0,30,0,0,1,0,0
1406044,1,1,1,0,0,0,0,0,0,77,0,0,0,1,1
125771,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
288671,1,0,1,0,0,0,0,0,0,48,0,0,0,1,1
2280979,0,0,0,0,0,0,0,0,0,27,0,0,0,1,1
263643,1,0,0,0,0,0,0,0,1,24,0,0,0,1,0
806143,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1362569,0,1,0,0,0,0,0,0,0,33,0,0,0,1,1
427290,1,0,0,0,1,0,0,0,0,24,0,1,0,0,0
965556,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
2044900,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1925607,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1843626,1,0,0,0,1,0,0,0,1,22,0,0,0,1,1
770801,1,0,1,0,0,0,0,0,0,25,0,0,1,0,1
1133113,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1211690,1,0,0,0,0,0,0,0,1,35,0,0,0,1,1
978164,1,0,0,0,0,0,0,0,0,31,0,0,1,0,1
1642094,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
276619,1,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1722113,1,1,0,0,0,0,0,0,0,30,0,0,0,1,1
1449894,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1
903590,1,0,0,0,0,0,0,0,0,43,1,0,0,0,1
476339,1,0,1,0,0,0,0,0,0,25,0,0,0,1,1
691062,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
2355189,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2117169,1,1,0,0,0,0,0,0,0,32,0,0,0,1,1
78545,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1314078,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
4120,1,0,0,0,0,0,0,0,0,21,0,0,1,0,1
1522018,1,0,1,0,0,0,0,0,0,36,0,0,1,0,0
1498947,1,1,0,0,0,0,0,0,0,36,0,0,0,1,1
552737,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1064991,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
26183,1,0,1,0,1,0,0,0,1,41,1,0,0,0,1
1845998,1,0,0,0,1,0,0,0,0,41.814,0,0,0,1,1
2339119,1,0,0,0,0,0,0,0,0,55,0,0,0,1,1
766898,1,1,0,0,0,0,0,0,0,70,0,0,0,1,1
63128,1,0,0,0,0,0,0,0,0,84,0,0,0,1,1
1179364,1,0,0,0,0,0,0,0,1,37,0,0,1,0,0
501582,1,1,1,0,1,0,0,0,1,51,0,0,0,1,1
1570304,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
326988,1,1,0,0,0,0,0,0,0,57,0,0,0,1,1
1251789,1,0,1,0,0,0,0,0,0,27,0,0,1,0,0
1265957,1,0,1,0,0,0,0,0,0,46,0,0,0,1,1
886720,1,0,0,0,0,0,0,0,0,44,0,0,0,1,1
2070758,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1858556,1,0,1,0,0,0,0,0,0,49,0,0,1,0,0
1068913,1,0,0,0,0,0,0,0,0,37,0,0,0,1,1
1270160,1,0,1,0,0,0,0,0,0,26,0,0,0,1,1
2286194,1,0,0,0,0,0,0,0,0,58,0,0,0,1,1
2329070,1,0,0,0,0,0,0,0,1,27,0,0,0,1,0
1388605,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
781680,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
2341939,1,0,0,0,0,0,0,0,0,38,0,0,0,1,1
526428,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
246432,1,0,1,0,0,0,0,0,0,53,0,0,0,1,1
945470,1,1,1,0,0,0,0,0,0,56,0,0,0,1,1
2376143,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
847197,1,0,0,0,0,0,0,0,0,24,0,0,0,1,1
763039,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1476173,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
660377,1,0,0,0,0,0,0,0,0,24,0,0,0,1,1
152065,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
1415859,1,0,0,0,0,0,0,0,0,39,0,0,1,0,0
497085,0,0,0,0,0,0,0,0,0,42,0,0,0,1,1
2407152,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
2334070,1,0,0,0,0,0,0,0,0,52,0,0,0,1,1
2004765,1,0,0,0,0,0,0,0,0,50,0,0,1,0,0
1529335,1,0,1,0,0,0,0,0,0,44,0,1,0,0,0
1795800,0,0,0,0,0,0,0,0,0,24,0,0,0,1,1
266175,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1459965,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
878139,1,1,0,0,0,0,0,0,0,89,0,0,0,1,1
1007352,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2078946,1,0,0,0,0,0,0,0,0,24,0,0,1,0,1
1470889,1,1,1,0,0,0,0,0,0,58,1,0,0,0,0
1183284,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2163943,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
46709,1,0,0,0,0,0,0,0,0,51,0,0,0,1,1
1594764,1,0,0,0,0,0,0,0,0,25,0,0,1,0,1
1928062,1,0,0,0,1,0,0,0,1,22,0,0,1,0,1
1088502,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1456149,1,0,1,0,0,0,0,0,0,27,0,0,0,1,1
1959059,1,0,0,0,0,0,0,0,0,23,0,0,1,0,0
26186,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1291388,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1465995,1,1,1,0,0,0,0,0,1,52,0,0,0,1,1
2164520,1,0,0,0,0,0,0,0,0,74,0,0,1,0,0
2114770,1,0,0,0,0,0,0,0,1,27,0,0,0,1,1
1348682,1,0,0,0,0,0,0,0,1,31,0,0,0,1,1
2116354,1,0,0,0,0,0,0,0,0,65,0,0,0,1,1
687010,1,0,0,0,0,0,0,0,0,30,0,0,0,1,1
1054442,1,0,0,0,0,0,0,0,1,50,0,0,1,0,0
692026,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2211059,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
756020,1,0,1,0,0,0,0,0,0,33,0,0,0,1,1
1657358,1,0,0,0,1,0,0,0,0,29,0,0,0,1,1
1927756,1,1,1,0,1,0,0,0,1,28,0,0,0,1,1
2057869,1,0,1,0,0,0,0,0,0,32,0,0,1,0,0
685712,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
1020624,1,0,1,0,0,0,0,0,0,37,0,0,0,1,1
1305639,1,0,1,0,0,0,0,0,1,27,0,0,0,1,0
575408,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1524953,1,0,1,0,0,0,0,0,0,63,0,0,1,0,0
1203094,1,0,0,0,0,0,0,0,0,27,0,0,0,1,1
847869,0,0,0,0,1,0,0,0,0,25,0,0,0,1,0
2017644,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
828283,1,0,0,0,0,0,0,0,0,35,0,0,0,1,1
657633,1,0,0,0,0,0,0,0,0,27,0,0,0,1,0
483255,1,0,1,0,0,0,0,0,0,34,0,0,1,0,0
2014060,0,0,1,0,1,0,0,0,1,42,0,0,0,1,1
1852688,1,0,1,0,0,0,0,0,0,27,0,0,0,1,1
1701710,1,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1791800,1,1,1,0,0,0,0,0,0,29,0,0,0,1,1
466449,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0
2107127,1,1,1,0,1,0,0,0,0,33,0,0,0,1,1
886444,0,1,0,0,0,0,0,0,0,27,0,0,0,1,1
1334225,1,0,1,0,0,0,0,0,0,41,0,0,1,0,1
2362648,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
1813211,1,1,1,0,0,0,0,0,0,53,0,0,0,1,1
1109646,1,1,1,0,0,0,0,0,0,88,0,0,0,1,1
848174,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1866949,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1611770,1,0,0,0,0,0,0,0,0,32,0,0,1,0,0
1621513,1,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1902492,1,1,0,0,0,0,0,0,0,41,0,0,0,1,1
2165984,1,0,0,0,0,0,0,0,0,43,0,0,0,1,1
1313225,1,1,1,0,1,0,0,0,0,66,0,0,0,1,1
1445089,1,1,1,0,0,0,0,0,0,26,0,0,0,1,1
1486870,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
2126016,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
973343,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
2215606,1,0,0,0,0,0,0,0,0,30,0,0,0,1,1
2247032,1,0,1,0,1,0,0,0,0,26,0,0,1,0,1
53000,1,1,1,0,0,0,0,0,0,81,0,0,1,0,0
2083922,1,1,1,0,0,0,0,0,1,38,0,0,0,1,1
471177,1,0,1,0,0,0,0,0,0,43,1,0,0,0,1
1056660,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
605337,1,1,1,0,0,0,0,0,0,53,0,0,1,0,0
783153,1,1,1,0,1,0,0,0,0,51,1,0,0,0,0
770060,1,0,0,0,0,0,0,0,0,82,0,0,0,1,1
1077270,1,0,0,0,1,0,0,0,1,27,0,0,0,1,0
597169,1,0,0,0,0,0,0,0,0,59,0,0,0,1,1
2253870,1,0,0,0,1,0,0,0,0,23,0,0,1,0,0
195965,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
1721768,1,0,1,0,0,0,0,0,1,25,0,0,0,1,0
1890919,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
188729,0,1,1,0,0,0,0,0,0,30,0,0,0,1,1
480135,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1268705,1,0,0,0,1,0,0,0,0,45,0,0,0,1,1
1216770,1,0,0,0,0,0,0,0,0,75,0,0,0,1,1
1719597,1,1,1,0,0,0,0,0,0,26,0,0,0,1,0
635905,1,0,1,0,1,0,0,0,0,52,0,0,0,1,1
1146630,1,0,0,0,0,0,0,0,0,69,0,0,0,1,1
1846161,1,0,1,0,0,0,0,0,0,24,1,0,0,0,1
155295,1,1,0,0,0,0,0,0,0,40,0,0,0,1,1
1111219,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
925597,1,1,1,0,1,0,0,0,0,50,0,0,0,1,1
1936271,1,0,1,0,0,0,0,0,0,26,0,0,0,1,1
2297993,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
936821,1,0,0,0,0,0,0,0,0,47,0,0,0,1,1
2371780,1,0,1,0,0,0,0,0,0,63,0,0,0,1,1
1742136,1,0,0,0,0,0,0,0,1,28,0,0,0,1,0
650227,1,1,1,0,0,0,0,0,0,32,0,0,0,1,1
649725,1,1,1,0,0,0,0,0,0,31,1,0,0,0,1
219237,1,1,1,0,1,0,0,0,0,33,0,0,1,0,0
194156,1,1,1,0,1,0,0,0,0,54,0,0,0,1,1
989709,1,0,0,0,1,0,0,0,0,22,0,0,0,1,0
1593448,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
2106772,1,1,1,0,0,0,0,0,0,57,0,0,0,1,1
1877082,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1109492,0,1,1,0,0,0,0,0,0,61,0,0,0,1,1
1988885,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
2175408,1,1,0,0,0,0,0,0,0,28,0,0,0,1,1
913122,1,1,1,0,0,0,0,0,0,86,0,0,0,1,1
1942808,1,1,0,0,0,0,0,0,0,56,0,0,0,1,1
1603682,1,0,0,0,0,0,0,0,0,49,0,0,0,1,1
1995772,1,0,0,0,0,0,0,0,0,77,0,0,0,1,1
320746,1,1,1,0,0,0,0,0,0,73,0,0,0,1,1
1998025,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
2017790,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1792114,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1171213,1,1,1,0,0,0,0,0,1,80,0,0,0,1,1
2200743,1,1,1,0,0,0,0,0,0,59,0,0,0,1,1
1211372,1,1,1,0,1,0,0,0,0,50,0,0,1,0,1
414440,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
218798,1,0,1,0,0,0,0,0,0,42,0,0,0,1,1
1654574,1,0,0,0,0,0,0,0,0,67,0,0,0,1,1
182858,1,0,0,0,0,0,0,0,0,62,0,0,0,1,1
198860,1,1,0,0,0,0,0,0,0,61,0,0,0,1,1
2221464,1,0,0,0,0,0,0,0,0,63,0,0,1,0,1
650835,1,0,1,0,0,0,0,0,0,25,0,0,0,1,0
836234,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
217514,1,1,1,0,0,0,0,0,0,26,0,0,0,1,1
114147,1,0,0,0,0,0,0,0,0,72,0,0,1,0,0
1797741,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
795767,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1975777,1,1,0,0,0,0,0,0,0,26,0,0,0,1,0
264733,1,0,0,0,0,0,0,0,0,75,0,0,0,1,1
682990,0,1,0,0,0,0,0,0,0,28,0,0,0,1,1
857672,1,0,0,0,0,0,0,0,0,22,0,0,0,1,1
2376987,1,0,0,0,0,0,0,0,0,22,0,0,0,1,1
1143940,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1405097,1,0,0,0,0,0,0,0,0,26,0,0,0,1,1
2010246,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
604240,1,0,0,0,0,0,0,0,0,72,0,0,0,1,1
1404370,1,0,0,0,1,0,0,0,0,24,0,0,0,1,1
2373615,1,0,1,0,1,0,0,0,1,25,0,0,0,1,0
2418803,1,0,0,0,0,0,0,0,0,43,1,0,0,0,0
1073929,1,0,0,0,0,0,0,0,0,41,0,0,0,1,1
6628,1,0,0,0,0,0,0,0,0,35,0,0,0,1,1
1383825,1,0,0,0,0,0,0,0,0,42,0,0,0,1,1
1864766,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1481568,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1167535,0,0,0,0,0,0,0,0,0,83,0,0,0,1,1
152900,1,0,0,0,1,0,0,0,1,22,0,0,0,1,1
495227,1,0,0,0,0,0,0,0,0,27,0,0,0,1,1
498131,1,1,1,0,0,0,0,0,0,53,0,0,0,1,1
165456,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
950883,0,1,1,0,0,0,0,0,0,27,0,0,0,1,1
809241,1,1,1,0,0,0,0,0,0,67,0,0,0,1,1
1463800,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
520745,0,1,1,0,0,0,0,0,0,50,0,0,0,1,1
1669756,1,0,1,0,0,0,0,0,0,31,0,0,0,1,1
2194617,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
2018256,1,0,0,0,0,0,0,0,0,43,0,0,0,1,1
2340870,0,0,0,0,0,0,0,0,0,27,0,0,0,1,1
74195,0,0,0,0,0,0,0,0,0,22,0,0,0,1,1
848614,1,0,0,0,0,0,0,0,1,65,0,0,1,0,0
399975,1,0,1,0,0,0,0,0,0,25,0,0,0,1,1
964392,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
533059,1,0,0,0,0,0,0,0,0,71,0,0,0,1,1
142617,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1852092,1,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1669421,1,0,0,0,0,0,0,0,0,30,0,0,0,1,1
1697143,1,0,0,0,0,0,0,0,0,49,1,0,0,0,0
272,1,1,1,0,1,0,0,0,0,61,0,0,0,1,1
550266,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
958070,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1859111,1,0,0,0,1,0,0,0,0,24,0,0,0,1,1
682160,1,1,1,0,0,0,0,0,0,65,0,0,0,1,1
1851224,1,0,1,0,0,0,0,0,0,47,0,0,0,1,1
119553,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
202688,1,1,1,0,0,0,0,0,0,29,0,0,0,1,0
744175,1,1,1,0,1,0,0,0,0,36,0,1,0,0,1
1333900,1,1,0,0,0,0,0,0,0,69,0,0,1,0,1
1551152,1,0,0,0,0,0,0,0,0,31,0,1,0,0,0
1386454,1,0,0,0,0,0,0,0,0,36,0,0,0,1,1
1995579,1,0,1,0,0,0,0,0,0,34,0,0,0,1,1
430916,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
27318,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2082264,1,0,0,0,0,0,0,0,0,22,0,0,0,1,1
1626871,1,0,0,0,0,0,0,0,0,47,0,0,0,1,1
853111,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2238966,1,0,1,0,0,0,0,0,0,44,0,0,0,1,1
95064,1,0,0,0,0,0,0,0,0,43,0,0,1,0,0
571105,1,0,0,0,1,0,0,0,0,30,0,0,0,1,1
627500,1,1,0,0,1,0,0,0,0,29,0,0,0,1,0
2243517,1,0,1,0,0,0,0,0,0,32,0,0,0,1,1
273942,1,1,1,0,0,0,0,0,0,31,0,0,0,1,1
1956099,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
779995,1,0,0,0,0,0,0,0,0,23,0,1,0,0,0
773487,1,0,0,0,0,0,0,0,0,46,0,0,1,0,0
1280400,1,0,0,0,0,0,0,0,0,87,0,0,0,1,1
1035400,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
451933,1,0,1,0,0,0,0,0,0,25,0,0,0,1,1
2259631,1,0,0,0,1,0,0,0,0,22,0,1,0,0,0
1373742,1,1,0,0,0,0,0,0,0,75,0,0,0,1,1
1346749,0,0,0,0,0,0,0,0,1,25,0,0,0,1,0
1999782,1,0,0,0,1,0,0,0,0,22,0,0,0,1,0
637460,1,0,1,0,1,0,0,0,0,25,0,0,0,1,1
945349,1,1,0,0,0,0,0,0,0,38,1,0,0,0,0
365602,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
811979,1,0,1,0,0,0,0,0,1,35,0,0,1,0,0
83511,1,1,1,0,0,0,0,0,0,27,0,0,0,1,1
1735270,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0
2237000,1,0,0,0,1,0,0,0,1,25,0,0,1,0,0
1046744,1,0,0,0,0,0,0,0,0,62,0,0,1,0,1
1231541,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
1152010,1,0,0,0,0,0,0,0,0,42,0,0,0,1,1
2340887,1,1,1,0,1,0,0,0,0,42,0,0,1,0,0
1608355,1,0,0,0,1,0,0,0,0,32,0,0,1,0,0
2392584,1,1,1,0,1,0,0,0,0,60,0,0,0,1,1
1046193,1,1,0,0,0,0,0,0,0,73,0,0,0,1,1
2002067,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
927347,1,0,0,0,0,0,0,0,0,26,0,0,0,1,1
912798,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
737332,1,0,0,0,1,0,0,0,0,26,0,0,0,1,0
900188,1,0,1,0,1,0,0,0,0,26,0,0,0,1,1
1301938,1,1,1,0,1,0,0,0,1,59,0,0,0,1,1
2171537,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1596312,1,1,0,0,0,0,0,0,0,27,0,0,0,1,1
866050,1,0,1,0,0,0,0,0,0,30,0,0,1,0,1
541548,1,0,0,0,1,0,0,0,0,33,0,0,0,1,1
1729202,1,0,0,0,0,0,0,0,0,66,0,0,0,1,1
630352,1,0,0,0,0,0,0,0,0,22,0,0,0,1,1
2421646,1,0,0,0,1,0,0,0,0,50,0,0,0,1,1
1077038,1,0,0,0,0,0,0,0,0,41,0,0,1,0,0
1998084,1,1,0,0,0,0,0,0,0,29,0,0,0,1,1
2269787,1,0,0,0,0,0,0,0,0,47,0,0,1,0,1
116138,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1502700,1,1,0,0,0,0,0,0,0,62,0,0,0,1,1
1722849,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1818504,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
2374292,1,1,0,0,0,0,0,0,0,39,0,0,0,1,1
112613,1,1,0,0,0,0,0,0,0,53,0,0,0,1,1
2257611,1,1,0,0,0,0,0,0,0,29,0,0,0,1,1
2147059,1,0,0,0,0,0,0,0,0,27,1,0,0,0,0
1693816,1,1,1,0,1,0,0,0,0,55,0,0,0,1,1
19172,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1926717,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
833632,1,0,1,0,0,0,0,0,0,60,0,0,1,0,1
836362,1,0,0,0,0,0,0,0,0,44,0,0,0,1,1
759640,0,1,0,0,0,0,0,0,0,34,0,0,0,1,1
1792170,1,0,1,0,0,0,0,0,1,27,0,0,0,1,1
126282,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
2049813,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1336769,1,0,0,0,0,0,0,0,0,44,0,0,1,0,1
246325,1,1,1,0,0,0,0,0,0,32,0,0,0,1,1
316678,1,0,1,0,0,0,0,0,0,29,0,0,0,1,1
1756138,1,0,1,0,0,0,0,0,1,74,0,0,0,1,1
511068,1,0,1,0,0,0,0,0,0,30,0,0,0,1,1
979468,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
1481018,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1452443,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
366257,0,1,1,0,0,0,0,0,0,49,1,0,0,0,1
2377113,1,0,0,0,1,0,0,0,0,25,0,0,0,1,0
632774,1,0,1,0,0,0,0,0,0,27,0,0,0,1,0
2297465,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
2024462,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1814030,1,1,1,0,0,0,0,0,0,35,0,0,0,1,1
2249577,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
2034366,1,1,1,0,0,0,0,0,0,32,0,0,0,1,1
2326092,1,0,1,0,1,0,0,0,0,42,0,1,0,0,0
538417,1,0,0,0,0,0,0,0,0,64,0,0,0,1,1
246302,1,0,0,0,0,0,0,0,0,49,0,0,0,1,1
1444722,1,1,0,0,0,0,0,0,1,30,0,0,0,1,1
489066,1,0,0,0,0,0,0,0,0,52,0,0,1,0,0
260918,1,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1384198,1,0,0,0,0,0,0,0,0,30,0,0,0,1,1
126755,1,0,0,0,0,0,0,0,0,35,0,0,0,1,1
171880,1,1,0,0,0,0,0,0,0,45,0,0,0,1,1
945866,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1478913,1,0,0,0,0,0,0,0,0,65,0,0,1,0,0
2172564,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1768527,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1773124,0,0,0,0,1,0,0,0,0,23,0,0,0,1,0
1905404,1,0,0,0,0,0,0,0,0,54,0,0,0,1,1
551585,1,1,1,0,1,0,0,0,0,64,1,0,0,0,0
1235838,1,0,0,0,0,0,0,0,0,21,0,0,1,0,0
1729100,1,0,1,0,1,0,0,0,1,25,0,0,0,1,0
2234439,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1730,1,0,1,0,1,0,0,0,0,49,0,0,0,1,1
1495255,1,0,0,0,0,0,0,0,0,22,1,0,0,0,1
1249130,1,1,1,0,1,0,0,0,1,52,0,0,0,1,1
1274142,1,0,0,0,0,0,0,0,0,46,0,0,1,0,1
1264601,1,0,0,0,0,0,0,0,1,57,0,0,0,1,1
972837,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
44957,0,1,1,0,1,0,0,0,0,77,0,0,0,1,1
1444073,0,1,0,0,0,0,0,0,0,30,0,0,0,1,1
